strain	virus	gisaid_epi_isl	genbank_accession	date	region	country	division	location	region_exposure	country_exposure	division_exposure	segment	length	host	age	sex	Nextstrain_clade	pango_lineage	GISAID_clade	originating_lab	submitting_lab	authors	url	title	paper_url	date_submitted	purpose_of_sequencing	missing_data	divergence	nonACGTN	rare_mutations	snp_clusters	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_snp_clusters	clock_deviation
Mayotte/IPP03201/2021	ncov	EPI_ISL_1035935	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	42	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	28.0	0.0	9.0	0.0	good	good	good	good	2.5343758904109634
Mayotte/IPP03202/2021	ncov	EPI_ISL_1035936	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	15	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	25.0	0.0	6.0	0.0	good	good	good	good	-0.41646849315068124
Mayotte/IPP03203/2021	ncov	EPI_ISL_1035937	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	35	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	47.0	27.0	0.0	8.0	0.0	good	good	good	good	1.5835315068493188
Mayotte/IPP03204/2021	ncov	EPI_ISL_1035938	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	15	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	173.0	28.0	0.0	9.0	0.0	good	good	good	good	2.5835315068493188
Mayotte/IPP03205/2021	ncov	EPI_ISL_1035939	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	12	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	185.0	28.0	0.0	9.0	0.0	good	good	good	good	2.5835315068493188
Mayotte/IPP03206/2021	ncov	EPI_ISL_1035940	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	22	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	25.0	0.0	6.0	0.0	good	good	good	good	-0.46562410958903655
Mayotte/IPP03207/2021	ncov	EPI_ISL_1035941	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	36	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	184.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	3.5343758904109634
Mayotte/IPP03209/2021	ncov	EPI_ISL_1035942	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	75	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	179.0	28.0	0.0	9.0	0.0	good	good	good	good	2.5343758904109634
Mayotte/IPP03210/2021	ncov	EPI_ISL_1035943	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	41	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	26.0	0.0	7.0	0.0	good	good	good	good	0.5343758904109634
Mayotte/IPP03211/2021	ncov	EPI_ISL_1035944	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	23	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	185.0	26.0	0.0	7.0	0.0	good	good	good	good	0.5343758904109634
Mayotte/IPP03212/2021	ncov	EPI_ISL_1035945	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	24	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	26.0	0.0	11.0	0.0	good	good	mediocre	good	0.5343758904109634
Mayotte/IPP03213/2021	ncov	EPI_ISL_1035946	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	21	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	27.0	0.0	8.0	0.0	good	good	good	good	1.5835315068493188
Mayotte/IPP03214/2021	ncov	EPI_ISL_1035947	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	21	Female	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	185.0	27.0	0.0	8.0	0.0	good	good	good	good	1.5835315068493188
Mayotte/IPP03216/2021	ncov	EPI_ISL_1035923	?	2021-01-30	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	19	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	184.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	3.5835315068493188
Mayotte/IPP03217/2021	ncov	EPI_ISL_1035948	?	2021-01-31	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	28	Male	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	184.0	27.0	0.0	8.0	0.0	good	good	good	good	1.5343758904109634
Mayotte/IPP03218/2021	ncov	EPI_ISL_1035949	?	2021	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	15	?	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	26.0	0.0	7.0	0.0	good	good	good	good	?
Mayotte/IPP03219/2021	ncov	EPI_ISL_1035903	?	2021	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29761	Human	30	?	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	27.0	0.0	13.0	0.0	good	good	mediocre	good	?
Mayotte/IPP03220/2021	ncov	EPI_ISL_1035950	?	2021	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	22	?	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	186.0	27.0	0.0	8.0	0.0	good	good	good	good	?
Mayotte/IPP03221/2021	ncov	EPI_ISL_1035951	?	2021	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	19	?	20H/501Y.V2	B.1.351	GH	Outre Mer CH de Mayotte	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-02-19	?	184.0	27.0	0.0	8.0	0.0	good	good	good	good	?
Mayotte/IPP04335/2021	ncov	EPI_ISL_1201511	?	2021-02-09	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	67	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	188.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	3.091975342465755
Mayotte/IPP04336/2021	ncov	EPI_ISL_1201512	?	2021-02-02	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	65	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	116.0	27.0	0.0	8.0	0.0	good	good	good	good	1.4360646575342493
Mayotte/IPP04337/2021	ncov	EPI_ISL_1201513	?	2021-02-01	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	22	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	186.0	25.0	0.0	6.0	0.0	good	good	good	good	-0.5147797260273954
Mayotte/IPP04338/2021	ncov	EPI_ISL_1201514	?	2021-02-11	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29770	Human	40	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	69.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	2.9936641095890444
Mayotte/IPP04339/2021	ncov	EPI_ISL_1201515	?	2021-02-14	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29757	Human	56	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	186.0	28.0	0.0	9.0	0.0	good	good	good	good	1.846197260273975
Mayotte/IPP04340/2021	ncov	EPI_ISL_1201516	?	2021-02-02	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	44	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	0.0	26.0	0.0	7.0	0.0	good	good	good	good	0.4360646575342493
Mayotte/IPP04342/2021	ncov	EPI_ISL_1201517	?	2021-02-12	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29770	Human	53	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	126.0	26.0	0.0	7.0	0.0	good	good	good	good	-0.05549150684931092
Mayotte/IPP04343/2021	ncov	EPI_ISL_1201518	?	2021-02-15	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	43	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	178.0	29.0	0.0	10.0	0.0	good	good	mediocre	good	2.7970416438356196
Mayotte/IPP04344/2021	ncov	EPI_ISL_1201519	?	2021-02-14	Europe	France	Mayotte	Mamoudzou	Europe	France	Mayotte	genome	29764	Human	59	?	20H/501Y.V2	B.1.351	GH	Outre mer	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-10	?	132.0	26.0	0.0	7.0	0.0	good	good	good	good	-0.1538027397260251
Monaco/IPP04454/2021	ncov	EPI_ISL_1219949	?	2021-02-22	Europe	Monaco	Monaco		Europe	Monaco	Monaco	genome	29764	Human	45	Female	20H/501Y.V2	B.1.351	GH	Labo Analyses Med	National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris	Marion Barbet et al	https://www.gisaid.org	?	?	2021-03-11	?	0.0	27.0	0.0	8.0	0.0	good	good	good	good	0.4529523287671253
Mozambique/INS-K007911/2020	ncov	EPI_ISL_887439	?	2020-12-26	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29876	Human	31	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	191.0	24.0	0.0	7.0	0.0	good	good	good	good	0.303978082191783
Mozambique/INS-K007918/2020	ncov	EPI_ISL_887440	?	2020-12-27	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29860	Human	41	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	190.0	24.0	0.0	7.0	0.0	good	good	good	good	0.2548224657534277
Mozambique/INS-K007922/2020	ncov	EPI_ISL_887441	?	2020-12-26	Africa	Mozambique	Maputo	Mavalane	Africa	Mozambique	Maputo	genome	29877	Human	48	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	18.0	23.0	0.0	5.0	0.0	good	good	good	good	-0.696021917808217
Mozambique/INS-K007925/2020	ncov	EPI_ISL_887442	?	2020-12-26	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29850	Human	24	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	190.0	23.0	0.0	3.0	0.0	good	good	good	good	-0.696021917808217
Mozambique/INS-K007927/2020	ncov	EPI_ISL_887443	?	2020-12-26	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29854	Human	27	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	188.0	23.0	0.0	6.0	0.0	good	good	good	good	-0.696021917808217
Mozambique/INS-K007928/2020	ncov	EPI_ISL_887444	?	2020-12-16	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29842	Human	39	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	180.0	25.0	0.0	6.0	0.0	good	good	good	good	1.7955342465753468
Mozambique/INS-K007930/2020	ncov	EPI_ISL_887445	?	2020-12-14	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29850	Human	36	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	191.0	25.0	0.0	6.0	0.0	good	good	good	good	1.8938454794520574
Mozambique/INS-K007936/2020	ncov	EPI_ISL_887446	?	2020-12-23	Africa	Mozambique	Maputo	Mavalane	Africa	Mozambique	Maputo	genome	29874	Human	19	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	186.0	24.0	0.0	7.0	0.0	good	good	good	good	0.4514449315068525
Mozambique/INS-K007939/2020	ncov	EPI_ISL_887447	?	2020-12-26	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29849	Human	32	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	212.0	25.0	0.0	6.0	0.0	good	good	good	good	1.303978082191783
Mozambique/INS-K007976/2021	ncov	EPI_ISL_887448	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29873	Human	49	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	117.0	25.0	0.0	9.0	0.0	good	good	good	good	0.7141106849315086
Mozambique/INS-K007977/2021	ncov	EPI_ISL_887449	?	2021-01-07	Africa	Mozambique	Inhambane		Africa	Mozambique	Inhambane	genome	29849	Human	29	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	247.0	28.0	0.0	9.0	0.0	good	good	good	good	3.7141106849315086
Mozambique/INS-K007980/2021	ncov	EPI_ISL_887419	?	2021-01-06	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29858	Human	54	Female	20H/501Y.V2	B.1.351	G	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	1091.0	26.0	0.0	8.0	0.0	good	good	good	good	1.7632663013698675
Mozambique/INS-K007981/2021	ncov	EPI_ISL_887450	?	2021-01-06	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29884	Human	44	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	198.0	23.0	0.0	4.0	0.0	good	good	good	good	-1.2367336986301325
Mozambique/INS-K007984/2021	ncov	EPI_ISL_887451	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29848	Human	27	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	199.0	32.0	0.0	10.0	0.0	good	good	mediocre	good	7.714110684931509
Mozambique/INS-K007985/2021	ncov	EPI_ISL_887452	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29883	Human	20	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	181.0	29.0	0.0	7.0	0.0	good	good	good	good	4.714110684931509
Mozambique/INS-K007986/2021	ncov	EPI_ISL_887433	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29867	Human	38	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	1610.0	29.0	0.0	7.0	0.0	mediocre	good	good	good	4.714110684931509
Mozambique/INS-K007988/2021	ncov	EPI_ISL_887453	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29847	Human	1	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	196.0	28.0	0.0	6.0	0.0	good	good	good	good	3.7141106849315086
Mozambique/INS-K007989/2021	ncov	EPI_ISL_887427	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29855	Human	24	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	303.0	25.0	0.0	7.0	0.0	good	good	good	good	0.7141106849315086
Mozambique/INS-K007999/2021	ncov	EPI_ISL_887454	?	2021-01-07	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29863	Human	28	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-01-28	?	202.0	27.0	0.0	10.0	0.0	good	good	mediocre	good	2.7141106849315086
Mozambique/INS-K008126/2021	ncov	EPI_ISL_964924	?	2021-01-08	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29804	Human	40	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	250.0	24.0	0.0	7.0	0.0	good	good	good	good	-0.33504493150684667
Mozambique/INS-K008128/2021	ncov	EPI_ISL_964934	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29801	Human	6	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	183.0	28.0	0.0	11.0	0.0	good	good	mediocre	good	3.2717101369863038
Mozambique/INS-K008130/2021	ncov	EPI_ISL_964935	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29801	Human	45	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	184.0	27.0	0.0	7.0	0.0	good	good	good	good	2.2717101369863038
Mozambique/INS-K008131/2021	ncov	EPI_ISL_964922	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29798	Human	?	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	0.0	27.0	0.0	5.0	0.0	good	good	good	good	2.2717101369863038
Mozambique/INS-K008132/2021	ncov	EPI_ISL_964936	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29801	Human	42	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	45.0	26.0	0.0	8.0	0.0	good	good	good	good	1.2717101369863038
Mozambique/INS-K008133/2021	ncov	EPI_ISL_964937	?	2021-01-16	Africa	Mozambique	Maputo	Maputo City	Africa	Mozambique	Maputo	genome	29800	Human	29	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	184.0	23.0	0.0	6.0	0.0	good	good	good	good	-1.7282898630136962
Mozambique/INS-K008143/2021	ncov	EPI_ISL_964929	?	2021-01-15	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29796	Human	22	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	74.0	24.0	0.0	5.0	0.0	good	good	good	good	-0.6791342465753409
Mozambique/INS-K008145/2021	ncov	EPI_ISL_964930	?	2021-01-15	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29847	Human	34	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	16.0	24.0	0.0	7.0	0.0	good	good	good	good	-0.6791342465753409
Mozambique/INS-K008146/2021	ncov	EPI_ISL_964931	?	2021-01-15	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29846	Human	32	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	203.0	23.0	0.0	5.0	0.0	good	good	good	good	-1.679134246575341
Mozambique/INS-K008147/2021	ncov	EPI_ISL_964925	?	2021-01-16	Africa	Mozambique	Maputo		Africa	Mozambique	Maputo	genome	29847	Human	60	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	200.0	25.0	0.0	7.0	0.0	good	good	good	good	0.27171013698630375
Mozambique/INS-K008149/2021	ncov	EPI_ISL_964921	?	2021-01-14	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29835	Human	18	Female	20H/501Y.V2	B.1.351	O	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	303.0	25.0	0.0	8.0	0.0	good	good	good	good	0.3700213698630179
Mozambique/INS-K008150/2021	ncov	EPI_ISL_964923	?	2021-01-15	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29642	Human	18	Female	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	1914.0	27.0	0.0	8.0	0.0	mediocre	good	good	good	2.320865753424659
Mozambique/INS-K008154/2021	ncov	EPI_ISL_964932	?	2021-01-14	Africa	Mozambique	Inhambane	Inhambane	Africa	Mozambique	Inhambane	genome	29847	Human	18	Male	20H/501Y.V2	B.1.351	GH	Instituto Nacional de Saude (INS), Mozambique	KRISP, KZN Research Innovation and Sequencing Platform	Nalia Ismael et al	https://www.gisaid.org	?	?	2021-02-10	?	19.0	24.0	0.0	5.0	0.0	good	good	good	good	-0.6299786301369821
